employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-75093353,Tammy,Wood,Male,Virginia,Ashburn,2/9/2023,IT,Software Developer,Bachelor,85368,Satisfactory,No,9/20/2004,
00-57390086,Anthony,Kaiser,Male,Maryland,Bowie,6/21/2020,Sales,Sales Consultant,PhD,89173,Excellent,No,3/12/1978,
00-26782873,Nicholas,Young,Female,Virginia,Arlington,2/3/2017,Operations,Logistics Coordinator,Bachelor,62951,Good,No,9/5/1973,
00-40879352,Erin,James,Male,Washington D.C.,Washington,9/8/2021,IT,Software Developer,Bachelor,89546,Satisfactory,No,4/3/1996,
00-57717288,David,Garcia,Male,Washington D.C.,Washington,11/19/2017,Marketing,SEO Specialist,High School,59033,Good,No,9/18/1980,
00-78776717,Kristi,Schmitt,Female,Maryland,Brandywine,8/27/2024,Customer Service,Customer Service Representative,Bachelor,59045,Good,Yes,1/25/1972,
00-47288907,Rodney,Coleman,Male,Virginia,McLean,7/25/2017,Customer Service,Support Specialist,Bachelor,63505,Good,Yes,1/18/1967,
00-74803368,Marcus,Hughes,Male,Maryland,Gaithersburg,4/27/2016,IT,Software Developer,Master,86939,Good,No,10/5/1979,
00-91799023,Tyler,Hernandez,Male,Virginia,Fairfax,9/28/2016,Operations,Logistics Coordinator,Bachelor,59461,Good,No,10/10/1995,
00-86720994,Thomas,Murphy,Male,Maryland,Gaithersburg,8/1/2017,Finance,Financial Analyst,Bachelor,102491,Needs Improvement,No,9/3/1988,
00-87675976,Hannah,Wilkerson,Male,Maryland,Upper Marlboro,8/24/2017,IT,Software Developer,Bachelor,108094,Good,Yes,2/17/1994,
00-34487358,Kristen,Key,Female,Washington D.C.,Washington,7/20/2020,HR,HR Assistant,High School,60828,Satisfactory,No,12/14/1995,
00-59861242,Heather,Murphy,Male,Washington D.C.,Washington,4/24/2023,Operations,Inventory Specialist,High School,53095,Good,No,11/11/2001,
00-98677457,Zachary,Floyd,Male,Maryland,Rockville,1/19/2015,Customer Service,Support Specialist,High School,61558,Satisfactory,No,10/20/1984,
00-20335657,Deanna,Johnson,Female,Virginia,Richmond,3/22/2022,Operations,Inventory Specialist,Bachelor,64564,Satisfactory,No,3/17/1984,
00-86696583,Charles,Peters,Female,Maryland,Silver Spring,6/20/2015,Customer Service,Support Specialist,High School,53115,Good,Yes,10/30/1990,
00-40312186,Julie,Sanchez,Male,Washington D.C.,Washington,5/31/2023,Customer Service,Help Desk Technician,High School,77726,Good,Yes,1/6/1997,
00-38742409,Justin,Smith,Male,Maryland,Waldorf,12/2/2017,Customer Service,Help Desk Technician,High School,84491,Satisfactory,No,2/29/1996,
00-73372132,Tyler,Richardson,Male,Washington D.C.,Washington,5/25/2020,Operations,Operations Analyst,Bachelor,81996,Satisfactory,No,3/27/1965,
00-10625444,Jason,Ibarra,Male,Maryland,Bethesda,1/7/2016,Finance,Finance Manager,Master,115485,Satisfactory,Yes,12/5/1964,
00-20042881,Tina,Smith,Male,Washington D.C.,Washington,4/21/2021,Marketing,Content Creator,Bachelor,68550,Satisfactory,Yes,9/5/1993,
00-38641799,Allen,Carlson,Female,Washington D.C.,Washington,7/17/2017,Customer Service,Help Desk Technician,Bachelor,54381,Good,No,11/10/1995,
00-77815425,Sharon,Turner,Male,Virginia,Richmond,10/12/2022,Customer Service,Support Specialist,Bachelor,61053,Satisfactory,No,11/14/1992,
00-54425251,Amanda,Pearson,Male,Maryland,Upper Marlboro,4/12/2017,Sales,Sales Specialist,Bachelor,100281,Good,No,4/13/1966,
00-10811323,Dana,Perez,Male,Virginia,Fairfax,8/9/2019,IT,IT Support Specialist,High School,58846,Needs Improvement,No,9/6/1995,
00-47165289,Terry,Hicks,Female,Washington D.C.,Washington,6/27/2016,Operations,Inventory Specialist,High School,57534,Needs Improvement,Yes,4/1/1999,
00-44059870,Angela,Morris,Male,Washington D.C.,Washington,3/18/2024,Customer Service,Support Specialist,High School,62770,Good,No,4/8/1999,
00-49341381,Anne,Reynolds,Male,Washington D.C.,Washington,7/22/2023,Operations,Logistics Coordinator,Bachelor,72158,Good,No,7/24/1975,
00-71274932,Jack,West,Female,Virginia,Richmond,1/29/2022,IT,IT Support Specialist,High School,61419,Satisfactory,Yes,4/28/1996,
00-98201706,Elizabeth,Erickson,Female,Maryland,Bowie,5/25/2023,Operations,Inventory Specialist,High School,63498,Excellent,No,11/29/2002,
00-64919840,Michelle,Norris,Male,Maryland,Gaithersburg,6/2/2023,Customer Service,Help Desk Technician,High School,60503,Satisfactory,No,9/27/1987,
00-70676769,Jeffrey,Lawrence,Female,Virginia,Virginia Beach,3/23/2018,Customer Service,Support Specialist,High School,64993,Satisfactory,No,6/18/1979,
00-95528683,Elizabeth,Quinn,Male,Maryland,Waldorf,2/10/2021,IT,System Administrator,Bachelor,90556,Good,No,2/6/1974,
00-17783492,Lee,Fowler,Male,Virginia,Arlington,2/6/2020,Operations,Inventory Specialist,Bachelor,64121,Excellent,Yes,5/11/1970,
00-61496625,Jason,Mullins,Male,Virginia,McLean,11/23/2019,Operations,Inventory Specialist,Bachelor,72567,Good,No,2/9/1963,
00-34777242,Timothy,Gross,Female,Maryland,National Harbor,12/8/2019,Sales,Sales Representative,Bachelor,62483,Satisfactory,No,12/3/1989,
00-62041687,Peter,Jacobs,Male,Washington D.C.,Washington,8/4/2017,Finance,Accounts Payable Specialist,Bachelor,61165,Excellent,No,3/10/1999,
00-19491847,Barbara,Austin,Female,Washington D.C.,Washington,5/5/2023,Marketing,Marketing Coordinator,Bachelor,59129,Excellent,Yes,10/30/1984,
00-66981394,Robert,Palmer,Male,Washington D.C.,Washington,5/25/2017,Marketing,Marketing Coordinator,Bachelor,70561,Excellent,No,6/21/1987,
00-67749713,Caleb,Hall,Female,Virginia,Richmond,2/27/2016,Operations,Logistics Coordinator,Bachelor,59995,Satisfactory,No,4/6/1975,
00-38430311,Zachary,Reynolds,Female,Maryland,Bethesda,6/12/2023,Sales,Sales Representative,Bachelor,74284,Satisfactory,No,3/22/1990,
00-45303287,Marilyn,Carr,Female,Maryland,Silver Spring,9/30/2022,Sales,Sales Consultant,Master,91482,Satisfactory,No,6/26/1993,
00-66230424,Regina,Hampton,Male,Washington D.C.,Washington,2/13/2018,Customer Service,Help Desk Technician,Bachelor,71622,Excellent,Yes,10/11/1982,
00-61974439,Alex,Thompson,Male,Washington D.C.,Washington,8/30/2023,Sales,Sales Specialist,PhD,73298,Good,Yes,5/11/1967,
00-20765291,Jessica,Malone,Male,Washington D.C.,Washington,7/11/2017,Customer Service,Customer Service Representative,Bachelor,70462,Good,Yes,11/5/1968,
00-97777423,Derek,Salazar,Female,Washington D.C.,Washington,5/6/2024,Operations,Operations Analyst,Bachelor,75065,Good,No,8/10/1970,
00-71697175,Mark,Frost,Male,Maryland,National Harbor,10/2/2018,Finance,Financial Analyst,Bachelor,74874,Good,No,6/17/2002,
00-47758740,Robert,Smith,Female,Virginia,Ashburn,9/13/2019,IT,Software Developer,Master,86405,Good,No,2/20/1998,
00-70930498,Matthew,Sanders,Male,Maryland,Upper Marlboro,11/29/2016,Operations,Operations Analyst,Master,65274,Good,No,5/9/1967,
00-26983569,Laura,Munoz,Female,Maryland,National Harbor,10/2/2019,Operations,Operations Manager,Master,108753,Good,No,8/22/1964,
00-47506884,William,Bailey,Female,Washington D.C.,Washington,7/13/2022,Operations,Logistics Coordinator,Bachelor,64048,Satisfactory,No,3/10/1993,
00-66943767,Loretta,Hooper,Male,Washington D.C.,Washington,12/9/2023,IT,IT Support Specialist,High School,64458,Needs Improvement,No,6/22/1992,
00-60631571,Juan,Smith,Male,Virginia,Ashburn,2/22/2017,Customer Service,Help Desk Technician,High School,67953,Good,No,9/22/1971,
00-83926261,Peggy,Molina,Male,Maryland,National Harbor,11/1/2017,Operations,Logistics Coordinator,Bachelor,70522,Good,Yes,4/23/1993,
00-50744268,Angelica,Hickman,Male,Virginia,Virginia Beach,5/3/2016,Sales,Sales Representative,Bachelor,75786,Good,No,8/7/1999,
00-33928536,Carl,Meyer,Female,Virginia,Alexandria,8/2/2017,Sales,Sales Specialist,Bachelor,62730,Good,Yes,1/17/1974,
00-55769421,Lori,Rodriguez,Female,Washington D.C.,Washington,6/25/2024,Sales,Sales Representative,Bachelor,70579,Good,No,11/15/1988,
00-88928132,Rita,Carroll,Male,Virginia,Fairfax,9/19/2017,Operations,Inventory Specialist,High School,59528,Good,Yes,7/7/1996,
00-11877941,Sheila,Martinez,Male,Virginia,Virginia Beach,11/4/2022,Customer Service,Support Specialist,High School,57998,Needs Improvement,Yes,11/10/1984,
00-47497027,Stephanie,Velazquez,Male,Virginia,Fairfax,10/30/2024,Operations,Operations Analyst,Master,66177,Good,No,4/23/1972,
00-37388145,Antonio,Williams,Male,Virginia,Arlington,10/2/2023,Operations,Operations Analyst,Bachelor,87136,Excellent,Yes,10/6/1977,
00-86825625,Brian,Calhoun,Female,Washington D.C.,Washington,3/24/2023,Sales,Sales Representative,Bachelor,57470,Good,No,4/7/1990,
00-68880959,Steven,Wright,Male,Maryland,Gaithersburg,1/9/2019,Operations,Inventory Specialist,High School,59660,Good,No,1/12/2005,
00-71329449,Andrea,Jones,Male,Maryland,Waldorf,4/15/2020,Sales,Sales Representative,Bachelor,81932,Good,No,5/30/1983,
00-29396205,Sarah,Roach,Male,Maryland,Waldorf,5/19/2024,Operations,Inventory Specialist,Bachelor,63341,Good,No,11/25/1995,
00-95724333,Denise,Cochran,Male,Maryland,College Park,10/19/2018,Sales,Sales Specialist,PhD,75625,Satisfactory,No,6/1/1984,
00-36279639,Amanda,Perkins,Male,Washington D.C.,Washington,7/11/2018,Operations,Operations Analyst,Master,80679,Good,Yes,2/26/1988,
00-77740113,Juan,Daniel,Male,Maryland,Silver Spring,5/22/2017,Finance,Financial Analyst,Master,90919,Needs Improvement,No,7/29/1995,
00-56147779,Candice,Martinez,Male,Maryland,Bowie,7/12/2022,Customer Service,Support Specialist,Bachelor,65772,Good,No,1/23/2003,
00-16564189,Tara,Bird,Female,Virginia,Fairfax,7/25/2022,Customer Service,Help Desk Technician,Bachelor,82030,Good,No,12/11/1979,
00-67388129,Priscilla,Taylor,Male,Washington D.C.,Washington,1/15/2022,Finance,Accountant,Bachelor,80242,Good,No,7/14/1988,
00-37166910,Joshua,Torres,Female,Washington D.C.,Washington,5/26/2022,Operations,Operations Analyst,Master,65489,Satisfactory,No,4/7/1993,
00-73075260,Joseph,Walker,Female,Washington D.C.,Washington,9/13/2017,Customer Service,Support Specialist,High School,62396,Good,No,2/2/1991,
00-32347990,Edward,Sanchez,Female,Virginia,Ashburn,1/16/2022,Marketing,SEO Specialist,Bachelor,59690,Good,No,4/12/1993,
00-13063638,Bailey,Robinson,Male,Washington D.C.,Washington,5/24/2023,Operations,Inventory Specialist,High School,61524,Satisfactory,No,2/17/1991,
00-96950288,Katherine,Leblanc,Male,Maryland,Upper Marlboro,11/25/2024,IT,Software Developer,Master,93759,Excellent,No,10/8/1981,
00-81634228,Holly,Stout,Female,Washington D.C.,Washington,4/13/2024,Sales,Sales Representative,Bachelor,55909,Good,Yes,3/18/1985,
00-44154107,Sean,Marsh,Female,Maryland,Silver Spring,7/14/2023,HR,HR Coordinator,Master,67033,Good,No,7/9/1992,
00-92813603,Ashley,Fry,Male,Virginia,Arlington,2/20/2018,Operations,Logistics Coordinator,Bachelor,59843,Good,No,5/21/1989,
00-59617729,Kelly,Browning,Male,Washington D.C.,Washington,11/25/2016,Sales,Sales Representative,Bachelor,61585,Satisfactory,No,6/16/2003,
00-24247202,Ann,Johnston,Male,Washington D.C.,Washington,3/30/2023,IT,Software Developer,Bachelor,106332,Good,Yes,9/6/1973,
00-80317368,Tommy,Johnson,Male,Washington D.C.,Washington,11/11/2016,Operations,Inventory Specialist,Bachelor,64052,Good,No,3/19/1999,
00-95335864,Hannah,Giles,Male,Virginia,Ashburn,4/18/2015,Customer Service,Support Specialist,High School,57972,Satisfactory,No,11/18/1972,
00-55377506,Joseph,Estrada,Male,Virginia,Reston,12/17/2017,IT,System Administrator,Bachelor,93901,Satisfactory,No,11/19/1960,
00-89696670,Sarah,Payne,Male,Washington D.C.,Washington,4/16/2018,Operations,Logistics Coordinator,Bachelor,63429,Good,No,9/22/1994,
00-53967942,Keith,Johnson,Male,Maryland,Waldorf,3/18/2019,Operations,Logistics Coordinator,Bachelor,69577,Good,No,11/9/1963,
00-62219366,Tiffany,Miller,Female,Washington D.C.,Washington,11/24/2017,Customer Service,Help Desk Technician,Bachelor,81752,Satisfactory,No,7/16/1987,
00-15681304,Samantha,Mullins,Female,Virginia,Ashburn,10/26/2016,Sales,Sales Consultant,PhD,77429,Good,Yes,2/19/1985,
00-43356609,Tyler,Durham,Male,Maryland,Gaithersburg,5/12/2022,Customer Service,Support Specialist,High School,55353,Satisfactory,No,7/17/1992,
00-74694022,Courtney,Gibson,Male,Maryland,Brandywine,2/1/2023,Customer Service,Support Specialist,High School,60600,Good,No,5/26/2003,
00-91798256,Donna,Martin,Male,Maryland,Waldorf,2/29/2020,Customer Service,Support Specialist,High School,58745,Satisfactory,No,1/21/1993,
00-71360217,Carl,Huffman,Female,Washington D.C.,Washington,10/22/2017,Sales,Sales Specialist,Bachelor,77743,Excellent,No,3/5/1965,
00-72299563,Michael,Cameron,Female,Washington D.C.,Washington,12/2/2021,Customer Service,Help Desk Technician,Bachelor,59575,Good,No,10/8/2003,
00-75328966,Julie,Richardson,Male,Maryland,Silver Spring,12/15/2023,Operations,Operations Analyst,Bachelor,60103,Satisfactory,No,10/7/2001,
00-12614476,Allison,Miller,Male,Washington D.C.,Washington,11/13/2020,Operations,Operations Analyst,Bachelor,73656,Excellent,No,3/28/1994,
00-75857472,Paul,Walton,Female,Washington D.C.,Washington,5/10/2018,Customer Service,Customer Service Manager,PhD,85768,Good,No,4/11/1976,
00-48929203,Lisa,Keith,Female,Washington D.C.,Washington,8/29/2023,Finance,Financial Analyst,Master,95417,Good,No,7/23/1977,
00-71802710,Sarah,Washington,Male,Washington D.C.,Washington,7/26/2023,Operations,Logistics Coordinator,Bachelor,59185,Good,No,9/3/1994,
00-93408138,David,Gray,Female,Virginia,Fairfax,3/31/2022,Sales,Sales Representative,Bachelor,55339,Good,Yes,1/21/1993,
00-81754983,Ashley,Austin,Male,Maryland,Bethesda,5/10/2017,Customer Service,Customer Service Representative,Bachelor,64512,Good,Yes,1/25/2001,
00-32571727,Dale,Baldwin,Male,Maryland,Baltimore,6/9/2019,Finance,Financial Analyst,PhD,70347,Satisfactory,No,12/19/1997,
00-63178455,Ryan,Benson,Male,Virginia,McLean,3/30/2020,Marketing,Content Creator,Bachelor,59305,Satisfactory,No,4/30/1980,
00-22887319,Tom,Brown,Female,Washington D.C.,Washington,1/13/2023,Customer Service,Help Desk Technician,High School,70473,Excellent,Yes,4/15/1990,
00-43240142,Jodi,Duncan,Male,Washington D.C.,Washington,4/29/2019,IT,Software Developer,Master,96865,Good,No,12/19/1992,
00-99522882,Mario,Peterson,Male,Maryland,College Park,6/26/2017,Marketing,Marketing Coordinator,Bachelor,79269,Good,Yes,1/21/1983,
00-13339483,Charles,Rosales,Female,Maryland,Gaithersburg,9/9/2023,Finance,Financial Analyst,PhD,80351,Good,No,1/13/1964,
00-27977911,Amanda,Murray,Male,Virginia,Manassas,10/28/2015,Marketing,Marketing Coordinator,Bachelor,74551,Good,Yes,10/22/2000,
00-81468340,Steven,Pope,Female,Maryland,National Harbor,10/23/2020,Operations,Logistics Coordinator,Bachelor,65962,Satisfactory,No,6/25/1983,
00-30440427,Dana,Johnson,Male,Maryland,Rockville,5/26/2019,Sales,Sales Representative,Bachelor,67609,Good,No,2/25/1994,
00-83591313,Vanessa,Harris,Male,Washington D.C.,Washington,2/8/2021,IT,IT Support Specialist,High School,56686,Satisfactory,Yes,4/7/1999,
00-35425876,Steve,Rojas,Female,Washington D.C.,Washington,3/11/2023,Customer Service,Customer Service Representative,Bachelor,53719,Satisfactory,No,1/9/1988,
00-34773545,Richard,Gardner,Female,Washington D.C.,Washington,1/26/2017,Finance,Accountant,Bachelor,75745,Satisfactory,Yes,9/11/1992,
00-87634074,William,Daugherty,Female,Virginia,Ashburn,11/11/2016,Operations,Logistics Coordinator,Bachelor,64558,Needs Improvement,Yes,11/29/1972,
00-79760875,Donald,Gregory,Male,Washington D.C.,Washington,8/6/2016,Sales,Sales Specialist,PhD,55399,Good,Yes,6/30/1986,
00-23510243,Matthew,Moody,Female,Washington D.C.,Washington,10/4/2021,Operations,Operations Analyst,Master,83534,Satisfactory,No,8/2/1983,
00-54185888,Amanda,Robinson,Male,Maryland,Waldorf,5/18/2022,IT,Software Developer,Bachelor,89454,Satisfactory,No,1/16/1985,
00-56404426,Kayla,Miller,Female,Virginia,Alexandria,5/2/2017,Operations,Operations Analyst,Bachelor,62007,Satisfactory,No,8/10/2002,
00-62797953,Matthew,Kim,Male,Washington D.C.,Washington,5/22/2018,IT,Software Developer,Master,99099,Good,Yes,8/1/1986,
00-75838407,Charles,Moss,Male,Maryland,Silver Spring,5/9/2017,Customer Service,Customer Service Representative,Bachelor,64186,Satisfactory,Yes,6/20/1993,
00-20006792,Kelly,Harris,Male,Washington D.C.,Washington,11/7/2023,IT,Software Developer,Bachelor,94754,Good,No,11/1/1989,
00-27391829,Diamond,Martinez,Female,Virginia,Reston,10/24/2023,Operations,Operations Analyst,Bachelor,61716,Satisfactory,No,4/25/1985,
00-54544001,Rachael,Nelson,Male,Virginia,Arlington,5/20/2019,Marketing,Content Creator,Bachelor,61335,Satisfactory,Yes,11/29/1996,
00-63494992,Alicia,Johnson,Male,Maryland,Gaithersburg,2/26/2016,Sales,Sales Consultant,PhD,70813,Good,Yes,9/27/1981,
00-32585234,Theresa,Harrington,Female,Washington D.C.,Washington,10/24/2016,Customer Service,Support Specialist,High School,55611,Good,No,2/3/1987,
00-26538633,Christian,Vasquez,Female,Washington D.C.,Washington,1/5/2017,Marketing,Marketing Coordinator,Bachelor,64846,Needs Improvement,Yes,11/5/1976,
00-77380569,Jon,Williams,Male,Virginia,Tysons,9/18/2023,Operations,Logistics Coordinator,Bachelor,67766,Needs Improvement,No,12/15/1987,
00-64988947,Daniel,Powers,Male,Washington D.C.,Washington,9/9/2022,HR,Recruiter,High School,71201,Needs Improvement,No,9/29/1984,
00-23264843,Duane,Williams,Female,Virginia,McLean,4/27/2022,Operations,Inventory Specialist,High School,55469,Satisfactory,No,1/5/1987,
00-29334055,Timothy,Schaefer,Female,Washington D.C.,Washington,3/28/2023,Customer Service,Support Specialist,Bachelor,57267,Good,No,1/13/1991,
00-39446697,Erin,Leblanc,Female,Maryland,Baltimore,4/10/2023,Operations,Operations Analyst,Bachelor,81358,Satisfactory,No,2/26/1972,
00-32429647,Melissa,Strickland,Male,Washington D.C.,Washington,5/15/2020,Marketing,Content Creator,High School,64973,Satisfactory,Yes,3/31/1976,
00-37223761,Cameron,Vasquez,Male,Washington D.C.,Washington,7/25/2022,Customer Service,Support Specialist,High School,67009,Good,Yes,11/5/1966,
00-15856507,Michelle,Camacho,Female,Washington D.C.,Washington,5/30/2019,Customer Service,Support Specialist,Bachelor,59011,Satisfactory,No,12/24/1990,
00-66120545,James,Allen,Female,Washington D.C.,Washington,2/25/2017,IT,IT Support Specialist,Bachelor,54774,Good,No,12/6/1984,
00-51965459,Jeffrey,Peterson,Female,Maryland,Upper Marlboro,12/15/2019,Sales,Sales Representative,Bachelor,63795,Good,Yes,6/30/1994,
00-67720748,James,Vasquez,Male,Washington D.C.,Washington,3/16/2020,Operations,Operations Analyst,Bachelor,62740,Satisfactory,Yes,6/22/1961,
00-83562192,Christopher,Porter,Male,Maryland,Bethesda,1/18/2019,Customer Service,Support Specialist,Bachelor,69100,Good,Yes,7/3/1983,
00-43198417,Jack,Hunter,Male,Washington D.C.,Washington,2/2/2017,Sales,Sales Specialist,Master,61424,Satisfactory,Yes,3/9/1986,
00-97608622,Marcus,Smith,Female,Washington D.C.,Washington,2/8/2016,Sales,Sales Consultant,PhD,100416,Satisfactory,No,10/31/1982,
00-70819615,Julie,Ortiz,Male,Virginia,Richmond,2/16/2021,Operations,Inventory Specialist,High School,60277,Good,No,3/4/1977,
00-88305806,Madison,Harris,Male,Washington D.C.,Washington,4/1/2023,Sales,Sales Representative,Bachelor,81429,Excellent,No,7/13/1976,
00-12676883,Bethany,Thomas,Female,Maryland,Baltimore,2/10/2020,Sales,Sales Specialist,Bachelor,70167,Excellent,No,2/25/1992,
00-45553160,Samuel,Garcia,Male,Virginia,Virginia Beach,10/23/2021,Operations,Inventory Specialist,Bachelor,69759,Excellent,Yes,4/4/1991,
00-54818930,Andrew,Buckley,Male,Virginia,McLean,1/21/2020,Customer Service,Help Desk Technician,High School,53402,Good,No,3/25/1999,
00-16314833,Jorge,Bell,Female,Virginia,Arlington,9/23/2024,Operations,Logistics Coordinator,Bachelor,66636,Excellent,No,5/26/1971,
